Date,ID,Caption,Likes,Comments,HashTags,isVideo,ShortCode
2019-03-24 09:01:36,2006537580347489347,"#YaadRakhna:  Fuel Price Hike- another example of Modi’s U-turn Sarkar
.
.
#FuelPrices #UturnSarkar #NoMo",10006,425,"['yaadrakhna', 'fuelprices', 'uturnsarkar', 'nomo']",True,BvYp0xZFXxD
2019-03-23 13:22:32,2005945441334997274,"अपनी कलम से हर दर्द की आवाज़ लिख
वोट की ताकत से बेहतर भारत का आगाज़ लिख
तू लिख बुझ रहा जो हर सच,
तू कदम बढ़ा, स्याह दौर का अंजाम लिख",7734,51,[],False,BvWjMA9ljEa
2019-03-23 10:21:32,2005853882321050529,"मैं नरेन्द्र मोदी, बीजेपी, आरएसएस से नहीं डरता। मैं सिर्फ सच्चाई को मानता हूं : @rahulgandhi 
#JanBhavnaRally",8199,331,['janbhavnarally'],True,BvWOXp_FZuh
2019-03-23 07:00:19,2005753062812469947,"'रामचंद्र कह गए सिया से, ऐसा कलजुग आएगा 
नाम बदल के चोर खुद का, चौकीदार बन जाएगा'
.
.
#CartoonOfTheDay 
#ChowkidarChorHai 
#ChorChowkidar 
#SaturdayVibes",12443,550,"['cartoonoftheday', 'chowkidarchorhai', 'chorchowkidar', 'saturdayvibes']",False,BvV3cigFsq7
2019-03-22 14:19:31,2005242427582189295,"""I guarantee you if I am saying things here, it's gonna be done.""- Watch Rahul Gandhi address the issues concerning young Entrepreneurs

#IndiaPreneurs #StartupIndia #RahulGandhiWithEntrepreneurs",14591,389,"['indiapreneurs', 'startupindia', 'rahulgandhiwithentrepreneurs']",True,BvUDV0YlA7v
2019-03-22 10:06:16,2005121876683528494,"India, beware of these Chowkidars.  #ChowkidarNahiRozgaarChahiye #ThugsOfHindustan #ChowkidarChorHai",15721,405,"['chowkidarnahirozgaarchahiye', 'thugsofhindustan', 'chowkidarchorhai']",False,BvTn7knFhku
2019-03-22 09:11:42,2005093768504900570,"देश की जनता भली-भाँति जान चुकी है कि कौन सा 'चौकीदार चोर है'! वो अब झूठ और खोखले जुमलों के चक्कर में आने वाली नहीं; भारत को सही काम करने वाला प्रधानमंत्री चाहिए, चोर चौकीदार नहीं
#ChowkidarNahiRozgaarChahiye",16665,1437,['chowkidarnahirozgaarchahiye'],True,BvThii1FXva
2019-03-22 06:40:23,2005018252133384567,"Word of advice: Always run a background check on your #chowkidars.
.
.
#ChowkidarChorHai #ChowkidarNahiRozgaarChahiye",21756,666,"['chowkidars', 'chowkidarchorhai', 'chowkidarnahirozgaarchahiye']",False,BvTQXoulcF3
2019-03-21 06:45:14,2004295918913292425,"This festival marks the victory of good over evil. 
Swipe to know how #Holi got it’s name.
Illustrations: @the_legend_of_raj 
Text: @prernamittra .
.
#FestivalOfColours #HoliFestival #India #ArtistsOnInstagram #InstaStory",6869,62,"['holi', 'festivalofcolours', 'holifestival', 'india', 'artistsoninstagram', 'instastory']",False,BvQsITfl4iJ
2019-03-21 05:12:05,2004246593847741534,"होली में बिखरते अलग-अलग रंग भारत की ''विविधता में एकता'' वाली भावना के परिचायक हैं।
#RangAnekHumEk #HappyHoli",11344,60,"['ranganekhumek', 'happyholi']",True,BvQg6h8lMxe
2019-03-20 12:17:45,2003738502798731267,"The government should ensure low cost high quality #education to the youngsters: @rahulgandhi .
.
#RahulDemocracyDialogue #QuotesOfRahulGandhi",7339,133,"['education', 'rahuldemocracydialogue', 'quotesofrahulgandhi']",False,BvOtY1SF2gD
2019-03-20 12:16:57,2003736459275060751,"Want to know the mantra behind Congress President @rahulgandhi’s fitness? Listen in
.
.
#RahulDemocracyDialogue #FitnessMotivation",9730,192,"['rahuldemocracydialogue', 'fitnessmotivation']",True,BvOs7GGlsYP
2019-03-20 11:53:59,2003726548033936670,"We are not going to allow Citizenship Amendment Bill to destroy the lives of the #NorthEast : @rahulgandhi .
.
#RahulDemocracyDialogue 
#QuotesOfRahulGandhi",6845,103,"['northeast', 'rahuldemocracydialogue', 'quotesofrahulgandhi']",False,BvOqq3ilR0e
2019-03-20 11:46:05,2003720958041808910,"I understand that you fear your future and we are all working together to fix that problem. You must not convert that fear to hatred:  @RahulGandhi .
.
#RahulDemocracyDialogue #SpreadLove",6046,58,"['rahuldemocracydialogue', 'spreadlove']",True,BvOpZhdFmAO
2019-03-20 11:37:20,2003718165340059845,"@rahulgandhi’s message to the #youth of our country! .
.
#RahulDemocracyDialogue
#QuotesOfRahulGandhi",8864,156,"['youth', 'rahuldemocracydialogue', 'quotesofrahulgandhi']",False,BvOow4jF3jF
2019-03-20 09:51:12,2003663608173966365,"Barcelona or Real Madrid, Cats or Dogs, Paani Puri or Aloo Tikki, find out what @RahulGandhi’s answers to the rapid fire questions from students in #Manipur.
.
.
#RahulDemocracyDialogue",16279,463,"['manipur', 'rahuldemocracydialogue']",True,BvOcW-OljQd
2019-03-19 18:02:23,2003187192248409650,Let’s make #India a safer country for our future generation.,22801,169,['india'],False,BvMwCNUlB4y
2019-03-19 17:32:20,2003171793742174406,This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakarthas. Listen in:,8460,131,[],True,BvMsiIWFZjG
2019-03-19 14:24:54,2003053812341142966,Chowkidar Chor Hai,30644,2015,[],True,BvMRtRmlfW2
2019-03-19 10:54:56,2002972051347179998,"#DidYouKnow : The Bhakra Dam, which is one of the highest straight gravity dams in the world, took 16 years to construct with a workforce of 16,000 workers and 300 engineers.
.
.
#TuesdayTrivia #BhakraDam #KnowYourLegacy #60YearsOfCongress",14803,116,"['didyouknow', 'tuesdaytrivia', 'bhakradam', 'knowyourlegacy', '60yearsofcongress']",False,BvL_HfvlYne
2019-03-19 05:38:54,2002811744695936490,"#AngelTax goes counter to the philosophy of #startups. We are going to get rid of this tax when we come to power: @RahulGandhi 
#RahulTakingIndiaForward",7191,183,"['angeltax', 'startups', 'rahultakingindiaforward']",True,BvLaquilOXq
2019-03-18 14:45:23,2002361492587248463,जब चौकीदार की चोरी पकड़ी जाती है तो चौकीदार कहता है पूरा हिंदुस्तान चौकीदार : @rahulgandhi,11794,560,[],True,BvJ0SsllXtP
2019-03-18 10:33:06,2002233010091919375,"'After all war and peace ultimately come from the minds of men'
#JawaharlalNehru was honoured by the Motion Picture Industry, USA where he urged people to think about #peace actively.
Credits: British Pathe .
.
#WorldPeace #BritishPathe #Hollywood #MotionPictures #Exclusive #MondayMotivation",11140,202,"['jawaharlalnehru', 'peace', 'worldpeace', 'britishpathe', 'hollywood', 'motionpictures', 'exclusive', 'mondaymotivation']",True,BvJXFB8FwgP
2019-03-18 05:58:55,2002098284903503563,"#MondayMotivation: Here’s some inspiration from #JawaharlalNehru to start your week. .
.
#QuotesOfTheDay #Congress #WeAreOne",8836,107,"['mondaymotivation', 'jawaharlalnehru', 'quotesoftheday', 'congress', 'weareone']",False,BvI4chVF5bL
2019-03-17 18:44:31,2001757112305465765,"As Pt. Jawaharlal Nehru said - “Facts are #facts and will not disappear on account of your likes.” Time to take notes Modiji! .
.
#ChowkidarChorHai #NoMo #SundayVibes",32944,1060,"['facts', 'chowkidarchorhai', 'nomo', 'sundayvibes']",True,BvHq3zllDml
2019-03-17 12:48:35,2001577172696073671,"There has been an unprecedented rise in the no. of #HateCrimes under Modi's rule, while he stays #silent .
.
#RealReport #StopHateCrimes #NoMo",5071,161,"['hatecrimes', 'silent', 'realreport', 'stophatecrimes', 'nomo']",True,BvHB9VxFIXH
2019-03-16 10:47:05,2000793767171711220,"Let’s clear some confusion here- Chowkidar he chor hai! .
.
#ChowkidarChorHai #SuitBootKaChowkidar
#Memes",17063,638,"['chowkidarchorhai', 'suitbootkachowkidar', 'memes']",False,BvEP1ShFeD0
2019-03-16 06:15:07,2000652187391689599,"From the politicisation of Pulwama attacks to Modi's foreign policy failures, we discuss all of last week's important stories in our 2nd episode of #PunKiBaat.",11318,553,['punkibaat'],True,BvDvpCElwN_
2019-03-15 16:50:00,2000251654881247090,"If you’re awake this ones for you, sadly Modi won’t be reading this.

#WorldSleepDay",26170,545,['worldsleepday'],False,BvCUkhGlX9y
2019-03-15 15:42:11,2000215771075355142,"In our manifesto, we are considering a Right to Healthcare Act, where we guarantee certain minimum healthcare to all Indians, increasing our expenditure to about 3% of GDP and increasing the no. of healthcare professionals: @RahulGandhi .
.
#HealthcareForAll #CongressManifesto",6336,345,"['healthcareforall', 'congressmanifesto']",True,BvCMaVtFKIG
2019-03-15 14:17:08,2000174711196570502,"#PunIntended : The real reason why Modi is unable to deliver on his promises. . .
Credits: The Telegraph, India",9493,234,['punintended'],False,BvCDE1tl1OG
2019-03-15 09:26:00,2000028179042141629,"Actions speak louder than words. Can you spot the glaring difference?
.
.
#SpotTheDifference #ChowkidarChorHai #FridayMotivation",13467,305,"['spotthedifference', 'chowkidarchorhai', 'fridaymotivation']",False,BvBhwhAlAW9
2019-03-14 16:38:06,1999519784350568136,"#MustWatch: Presenting to you the #Hug Highlights of PM Modi.
.
.
#HugplomacyYaadRakhna #HugHighlights #TBT",21339,1339,"['mustwatch', 'hug', 'hugplomacyyaadrakhna', 'hughighlights', 'tbt']",True,Bu_uKZjlM7I
2019-03-14 16:29:46,1999516121423021747,"Just like Modi’s schemes, his #Hugplomacy also fails. .
.
#HugplomacyYaadRakhna",8823,349,"['hugplomacy', 'hugplomacyyaadrakhna']",True,Bu_tVGMFgaz
2019-03-14 10:31:24,1999336321349711512,"#ContestAlert: Match the original schemes of Congress with the renamed schemes of Modi government, and get a chance to win ₹10,000.
.
To participate: •Comment with answers
•Tag a friend
•Share this post as your story
•Together win ₹10,000 (₹5,000 each)
.
HINT: Schemes turned to Jumlas
.
Contest ends: March 19, 2019
.
#GiveAway #INC #Congress #PrizeMoney #ThrowbackThursday",9545,665,"['contestalert', 'giveaway', 'inc', 'congress', 'prizemoney', 'throwbackthursday']",False,Bu_EcqUlfaY
2019-03-14 07:37:55,1999247663955260216,"#Trending: “Don’t call me sir, call me Rahul!”
@rahulgandhi wins hearts at Stella Maris College, Chennai
.
#VanakkamRahulGandhi #Changemakers #CallMeRahul",29170,926,"['trending', 'vanakkamrahulgandhi', 'changemakers', 'callmerahul']",True,Bu-wShsFTM4
2019-03-14 06:14:38,1999205717333359155,"‘Don’t call me Sir, Call me Rahul’, ‘I imbibe humility from my mother’, ‘We will reserve 30% of Govt jobs for women’ this and more, Watch: Rahul Gandhi’s interaction with Stella Maris College students.
#VanakkamRahulGandhi",15336,590,['vanakkamrahulgandhi'],True,Bu-mwH2lboz
2019-03-14 02:40:49,1999099474547822813,"The #women of Tamil Nadu have spoken & the message is loud & clear- Iss Baar #Congress Ki Sarkar! .
.
#VanakkamRahulGandhi",22308,158,"['women', 'congress', 'vanakkamrahulgandhi']",False,Bu-OmFjF9Dd
2019-03-14 02:33:50,1999094916782220075,"We are convinced that India is spending very little money on #education. We will increase the allocation to education to 6%: @RahulGandhi .
.
#VanakkamRahulGandhi",8620,204,"['education', 'vanakkamrahulgandhi']",True,Bu-NjwzF-Mr
2019-03-13 14:03:03,1998718074875094023,"“You will find in life people who will say you can't do this, you can't do that. Never accept that. Always believe in yourself.” @rahulgandhi .
.
#VanakkamRahulGandhi #BelieveInYourself",27397,256,"['vanakkamrahulgandhi', 'believeinyourself']",False,Bu833_bFSQH
2019-03-13 11:16:02,1998629634460450626,"“Mr. Modi attacks me, he throws anger at me and that trains me not to reply in anger. I can’t hate Mr. Modi”- @rahulgandhi .
.
#VanakkamRahulGandhi #Changemakers #LoveNotHate",18572,485,"['vanakkamrahulgandhi', 'changemakers', 'lovenothate']",True,Bu8jxA3lX9C
2019-03-13 10:50:19,1998619446403828296,"""His answer to why he hugged #Modi was the best"" - #Students of Stella Maris College (Watch the next post for @rahulgandhi’s reply to why he hugged Modi)
#VanakkamRahulGandhi",8627,83,"['modi', 'students', 'vanakkamrahulgandhi']",True,Bu8hcwgFopI
2019-03-13 10:45:17,1998616170123952713,"Attitude towards #women needs to change. Generally, women are smarter than men: @rahulgandhi 
#VanakkamRahulGandhi #ThisBillWillPass #Congress #Changemakers",11300,196,"['women', 'vanakkamrahulgandhi', 'thisbillwillpass', 'congress', 'changemakers']",True,Bu8gtFOlwJJ
2019-03-13 10:13:47,1998602279637580847,"I imbibe the quality of #humility from my #mother. However weak a person maybe, they have a unique opinion and one must always #respect and understand where they're coming from: @rahulgandhi .
.
#VanakkamRahulGandhi #Changemakers",14106,194,"['humility', 'mother', 'respect', 'vanakkamrahulgandhi', 'changemakers']",True,Bu8di8tFXwv
2019-03-13 09:49:13,1998589864044749201,"When @rahulgandhi broke protocol to greet the #students of Stella Maris College. .
.
#VanakkamRahulGandhi",12369,247,"['students', 'vanakkamrahulgandhi']",True,Bu8auRyFWGR
2019-03-13 06:57:30,1998495625181092426,"The students of Stella Maris College, Chennai are thrilled to welcome Congress President Rahul Gandhi to their college today & can’t wait to start an engaging dialogue with him. #VanakkamRahulGandhi",9861,90,['vanakkamrahulgandhi'],True,Bu8FS7AF1pK
2019-03-12 14:37:06,1998006570131534160,"“आप जागरुक बनें, इससे बड़ी कोई देशभक्ति नहीं। आपकी जागरुकता, आपका वोट एक हथियार है। ये ऐसा हथियार है जिससे किसी को चोट नहीं पहुंचानी है” - कांग्रेस महासचिव UP East Priyanka Gandhi Vadra
.
. 
#GandhiMarchesOn #PriyankaGandhiVadra #Vote #Democracy",17102,594,"['gandhimarcheson', 'priyankagandhivadra', 'vote', 'democracy']",True,Bu6WGO_ljFQ
2019-03-12 14:14:52,1997999243638640593,"UPA Chairperson Smt. Sonia Gandhi, Congress President @rahulgandhi , & senior Congress leaders paying their respects at the Gandhi Ashram in Sabarmati today.
.
.
#GandhiMarchesOn",26667,215,['gandhimarcheson'],False,Bu6UbnqlI_R
2019-03-12 13:56:51,1997988941857759835,"“नरेन्द्र मोदी जी सच्चे मुद्दों की बात नहीं करना चाहते। वो आपसे ये नहीं बताना चाहते कि पिछले 5 सालों में उन्होंने रोजगार के लिये कुछ नहीं किया “ - कांग्रेस अध्यक्ष @rahulgandhi .
.
#GandhiMarchesOn #NoMo #CorruptModi #ChowkidarChorHai",10628,409,"['gandhimarcheson', 'nomo', 'corruptmodi', 'chowkidarchorhai']",True,Bu6SFtYlyJb
2019-03-12 06:58:46,1997779748244649692,"“#Nonviolence is a weapon of the strong.” ― #MahatmaGandhi
.
.
#DandiMarchDay",12388,96,"['nonviolence', 'mahatmagandhi', 'dandimarchday']",False,Bu5ihipl3bc
2019-03-12 06:54:36,1997777649750505697,"“I want world sympathy in this battle of Right against Might — Dandi, M.K. Gandhi.”
- A handwritten note by #MahatmaGandhi for journalists who camped at Dandi during #DandiMarch
.
.
#DandiMarchDay #Satyagraha #CivilDisobedience #NonViolence",5376,30,"['mahatmagandhi', 'dandimarch', 'dandimarchday', 'satyagraha', 'civildisobedience', 'nonviolence']",False,Bu5iDARl_jh
2019-03-12 06:46:38,1997773641220452032,"“A Satyagrahi, whether free or incarcerated, is ever victorious. He is vanquished only, when he forsakes #truth and #nonviolence and turns a deaf ear to the inner voice.” -#MahatmaGandhi
.
.
#DandiMarchDay",10773,36,"['truth', 'nonviolence', 'mahatmagandhi', 'dandimarchday']",False,Bu5hIrClW7A
2019-03-10 15:34:18,1996589679479555044,"झूठों के इस शासन से आकर तंग,
करे लोकतंत्र अब यही पुकार।
घर से निकलो, जाओ बूथ तक,
लाने को अब कांग्रेस सरकार।।
nvsp.in
#RegisterToVote",9171,438,['registertovote'],False,Bu1T7wvlwPk
2019-03-10 15:32:26,1996588098629439401,"Now that the #ElectionCommission has announced the dates for the #LokSabha elections, you only have a few weeks to register as a voter before the deadline. 
Register here: nvsp.in
#RegisterToVote",4124,131,"['electioncommission', 'loksabha', 'registertovote']",True,Bu1TkwdlI-p
2019-03-10 15:30:39,1996587839178345194,"The future is yours, own it. 
This is your chance- #RegisterToVote 
here: nvsp.in",4448,81,['registertovote'],False,Bu1Tg-1Fwrq
2019-03-10 09:19:50,1996401116154591263,"मोदी जी 5 साल से भाषण दे रहे हैं, मगर 5 साल में हिंदुस्तान के युवाओं को रोजगार नहीं दे पाए| .
.
#NoMo #CorruptModi",8263,378,"['nomo', 'corruptmodi']",True,Bu0pDzdlngf
2019-03-10 05:22:58,1996281690059166093,"A recap of Modi’s performance, just before the final exam dates.
#SundayStory",11146,1464,['sundaystory'],True,Bu0N57Pl9GN
2019-03-10 05:10:38,1996275419876521492,"Why did the #BJP Govt send Masood Azhar back to #Pakistan?
.
.
#NoMo #CorruptModi",14858,476,"['bjp', 'pakistan', 'nomo', 'corruptmodi']",True,Bu0MerrlXYU
2019-03-09 15:21:09,1995857306781598807,"दिखने लगी है चुनाव में मोदी जी को हार
हिंसा को दे रहे बढ़ावा, डर को बनाकर हथियार।
देश की जनता ने भी भर ली है अब हुंकार,
वोट के बल पर सत्ता से, दूर करेंगे अबकी बार।।",8354,648,[],True,BuytaVhFcRX
2019-03-09 11:22:45,1995738290477907401,"Looting the country, one month at a time! 
#NoMo #CorruptModi #AmbaniKaChowkidar #AA",13687,466,"['nomo', 'corruptmodi', 'ambanikachowkidar', 'aa']",False,BuySWa8lL3J
2019-03-09 01:21:19,1995433434722682675,"A recent footage of absconding billionaire diamond tycoon Nirav Modi in London, tracked down by journalists of ‘The Telegraph’.",11123,292,[],True,BuxNCL5lUcz
2019-03-08 12:42:53,1995053849137106908,"Guess India’s #GenderGap Index rank.
.
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3772,18,"['gendergap', 'thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",False,Buv2ufRl8_c
2019-03-08 12:38:54,1995051684666382106,"Today and every day we celebrate the incredible power & grit of women, because every time they say women can't, women prove that they CAN. .
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay #WomenCan",5519,56,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday', 'womencan']",True,Buv2O_dFZca
2019-03-08 12:30:07,1995047421802287095,"Guess India’s Economic Opportunity & Participation index rank for women. .
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3689,17,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",False,Buv1Q9WlY_3
2019-03-08 06:06:02,1994853035047000161,"Without equal representation, we will never see an improvement in gender parity & women’s empowerment.
.
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3402,22,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",True,BuvJEQlFhhh
2019-03-08 06:02:21,1994852252029155303,"Every time a woman is assaulted, the failure rests on the shoulders of the govt. & the legislative system. No longer can we allow our #women to be under threat. .
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",6230,142,"['women', 'thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",False,BuvI43Vlffn
2019-03-08 05:57:23,1994849203172804415,"66 people represent the voice of 66 crore women in the parliament. How long can we accept this skewed representation?
.
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3357,24,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",True,BuvIMf3lgc_
2019-03-08 04:39:54,1994810749894494405,"Guess India’s worldwide rank in representation of women in the government. .
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3903,23,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",False,Buu_c7dl4jF
2019-03-08 04:32:22,1994805748362958334,"We demand #empowerment & we demand #equality but none of this is possible without our representation. We demand the Women's Reservation Bill. 
#ThisBillWillPass",6546,39,"['empowerment', 'equality', 'thisbillwillpass']",True,Buu-UJbFNX-
2019-03-08 04:27:28,1994804495331432426,"Guess the number of years the #WomensReservationBill has been pending.
.
.
#ThisBillWillPass
#InternationalWomemsDay",4472,51,"['womensreservationbill', 'thisbillwillpass', 'internationalwomemsday']",False,Buu-B6clRfq
2019-03-08 03:46:38,1994783343305408424,"Guess the number of women candidates in the current #LokSabha .
.
#ThisBillWillPass #WomensReservationBill
#InternationalWomensDay",4085,40,"['loksabha', 'thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",True,Buu5OHFlb-o
2019-03-08 03:44:05,1994782660523030983,"देश की प्रगति के लिए महिलाओं और पुरुषों को साथ होके चलना होगा ।
.
.
#ThisBillWillPass #WomensReservationBill
#InternationalWomensDay",5822,68,"['thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",False,Buu5ELMlXnH
2019-03-08 03:37:22,1994778096541572551,"Guess the number of #women party presidents in Indian #politics? .
.
#ThisBillWillPass #WomensReservationBill #InternationalWomensDay",3879,30,"['women', 'politics', 'thisbillwillpass', 'womensreservationbill', 'internationalwomensday']",True,Buu4BwqFx3H
2019-03-07 13:56:54,1994362140157606854,"मोदी सरकार का काम ही है गायब करना।
.
.
#GayabHoGaya #FileChorChowkidar #ChowkidarChorHai #NoMo #Rafale",15762,587,"['gayabhogaya', 'filechorchowkidar', 'chowkidarchorhai', 'nomo', 'rafale']",True,ButZczFlPvG
2019-03-07 07:48:51,1994181082455827465,"Here’s Modiji keeping up with the new trends. 
Swipe to watch more.
.
.
#WaahModijiWaah
#NoMo
#ThursdayThoughts",13176,386,"['waahmodijiwaah', 'nomo', 'thursdaythoughts']",False,BuswSD9lWQJ
2019-03-06 15:05:17,1993673300417724442,"#Congress in UP: Front foot
#BJP in UP: Barefoot
.
.
(BJP leaders earlier today. Watch with caution)
#MeraBootSabseMazboot #BhartiyaJootaParty #WednesdayVibes",24792,1658,"['congress', 'bjp', 'merabootsabsemazboot', 'bhartiyajootaparty', 'wednesdayvibes']",True,Buq803FlEAa
2019-03-06 06:53:46,1993421516382210764,"Our new series ‘Pun Ki Baat’ is an attempt to end #FakeNews by bringing in light the facts which went unheard but are pertinent to the nation's interest. Watch the first episode here.
#PunKiBaat",9500,350,"['fakenews', 'punkibaat']",True,BuqDk67lQrM
2019-03-04 13:53:55,1992190495305424270,"#ContestAlert : Answer these questions about the history of women in politics in India, and get a chance to win ₹10,000. .
.
To participate: •Comment with the answers •Tag a female friend •Share this post as your story •Together win ₹10,000 (₹5,000 each)

Contest Ends: 8th March 2019

#GiveAway #INC #Congress #PrizeMoney #WomensDay  #ThisBillShallPass #WomenInPolitics #WomenEmpowerment",6078,1031,"['contestalert', 'giveaway', 'inc', 'congress', 'prizemoney', 'womensday', 'thisbillshallpass', 'womeninpolitics', 'womenempowerment']",False,BulrrNNlt2O
2019-03-04 09:37:33,1992061464731727667,"""Shiva is the Universe""
#Throwback to when Rahul Gandhi went on a pilgrimage to Kailash Mansarovar in Sept 2018. 
#📸 : @rahulgandhi .
.
#Tb #KailashMansarovar #KailashYatra #MahaShivratri",10387,110,"['throwback', 'tb', 'kailashmansarovar', 'kailashyatra', 'mahashivratri']",False,BulOVkIFDcz
2019-03-04 09:02:08,1992043633982134488,"रुचीनां वैचित्र्यादृजुकुटिल नानापथजुषां।
नृणामेको गम्यस्त्वमसि पयसामर्णव इव।। ७।। - शिवमहिम्नस्त्रोत

A person worshipping you in whatever way, in whatever name reaches you just as the water of all rivers reaches the ocean.
.
.
#MahaShivratri #HarHarMahadev #OmNamahShivaya",20283,369,"['mahashivratri', 'harharmahadev', 'omnamahshivaya']",False,BulKSF8lVjY
2019-03-03 10:49:34,1991370868073434814,Watch the highlights of our 12th episode of #InConversationWith where Prof. Rajeev Gowda gets candid on the critical issues of the day.,7221,59,['inconversationwith'],True,BuixUD3lA6-
2019-03-02 17:11:10,1990839294903173162,"An ideal govt should support education, make bank loans easier, provide scholarships, add more universities. BJP has fallen short on all of these numbers.
#ParivartanUlgulanRally",10147,400,['parivartanulgulanrally'],True,Bug4cpxl8Aq
2019-03-01 16:52:09,1990105879450876886,We welcome back Wing Commander #Abhinandan Varthaman. Your valour and dignity has made us all proud. Jai Hind.,22985,350,['abhinandan'],False,BueRsDaFfvW
2019-03-01 07:48:07,1989829824756358844,"Watch Congress President Rahul Gandhi breaking all the stereotypes and addressing students' concerns in one of the most candid interactions for 'Shiksha, Disha aur Dasha'. #YoungIndiaRising",14802,889,['youngindiarising'],True,BudS67cFJ68
2019-02-28 15:43:25,1989346505920958365,We are deeply relieved to hear the Pakistan govt. will be releasing Wing Commander #Abhinandan Varthaman & he will be back in India soon. We salute his incredible bravery in the face of uncertainty.,23764,324,['abhinandan'],False,BublBtslU-d
2019-02-28 05:37:17,1989037889988462388,National Security must transcend narrow political considerations. The leaders observed that the PM has regrettably not convened  an all-party meeting as per the established practice in our democracy.,15446,669,[],True,Buae2wtjgc0
2019-02-27 11:47:56,1988503208017198599,"Our deepest condolences to the families of the two @indianairforce pilots who lost their lives in a crash earlier today.
We’re also saddened by the news that one of our #IAF pilots is missing in action. We urge the Govt to bring him back safely. 
We join the families in their mourning & salute their courage, patriotism & dedication to protect our country. 
Jai Hind.",18778,213,['iaf'],False,BuYlSHUlv4H
2019-02-27 10:56:13,1988477177000394192,A request to all to stay calm and display restraint while sharing any news until official information is shared by the Indian government.,9302,118,[],False,BuYfXUDFH3Q
2019-02-27 06:06:29,1988330037895635539,"In the second part of #ApniBaatRahulKeSaath,  Congress President Rahul Gandhi met with small & medium business owners to discuss the issues concerning them. They discussed it all, from GST & Demonetisation to competing with China & fulfilling India's potential.",9392,308,['apnibaatrahulkesaath'],True,BuX96KFAiJT
2019-02-26 15:28:30,1987886643911358278,"#Congress had given #SpecialStatus to Assam. Narendra Modi, RSS, BJP took that away from Assam. When we come back to power, Special Status for Assam will be restored: @rahulgandhi 
#NorthEastWelcomesRahulGandhi",11333,351,"['congress', 'specialstatus', 'northeastwelcomesrahulgandhi']",True,BuWZF7QFHdG
2019-02-25 09:27:37,1986978873960038023,"Apni baat par mukarna pehle namumkin tha, ab mumkin hai!
.
.
#NamumkimAbMumkinHai #NoMo #CorruptModi #ModiLies",22988,1360,"['namumkimabmumkinhai', 'nomo', 'corruptmodi', 'modilies']",True,BuTKsIml_6H
2019-02-24 06:35:22,1986170998882576620,"आज अर्धसैनिक बलों को शहीद का दर्जा नहीं मिलता। लेकिन, कांग्रेस की सरकार आयेगी तो उन्हें शहीद का दर्जा मिलेगा : कांग्रेस अध्यक्ष @rahulgandhi 
#YoungIndiaRising
#Paramilitary",8720,213,"['youngindiarising', 'paramilitary']",True,BuQTAATlCjs
2019-02-23 15:45:58,1985722125852670926,"Why is everything being done by Modi govt for only his rich industrialist friends, asks @rahulgandhi
.
#YoungIndiaRising",8801,272,['youngindiarising'],True,BuOs8CuFPvO
2019-02-23 15:41:29,1985720822564987880,"Message for the #students by @rahulgandhi 
#YoungIndiaRising",18754,511,"['students', 'youngindiarising']",True,BuOspE8FSPo
2019-02-23 15:20:56,1985711309598350971,"“Youngsters of this country are the ones who are actually capable of moving this country towards progress”
.
Congress President @rahulgandhi interacted with the #youth of Delhi today in ‘Shiksha Dasha aur Disha’ .
.
.
#YoungIndiaRising #Congress
#INCIndia",22383,111,"['youth', 'youngindiarising', 'congress', 'incindia']",False,BuOqepTFd57
2019-02-23 13:33:26,1985657202271477291,"L-R: Congress President @rahulgandhi met with #SurgicalStrike Hero Lt Gen DS Hooda (retd) to form and lead the Task Force on National Security which will prepare a vision paper for the country. 
PM @narendramodi busy meeting Bollywood actors and making propaganda movies for #PhotoshootSarkar
.
.
#ChooseWisely #RealVsReel #NoMo",30496,1545,"['surgicalstrike', 'photoshootsarkar', 'choosewisely', 'realvsreel', 'nomo']",False,BuOeLR7Fl4r
2019-02-22 15:13:10,1984981460663644837,"हमारे जवानों की शहादत के साढ़े तीन घंटे बाद तक प्रधानमंत्री कैमरे के सामने पोज दे रहे थे, हंस रहे थे और अपनी फिल्म की शूटिंग करवा रहे थे : कांग्रेस अध्यक्ष @rahulgandhi .
.
.
#PratyekaHodaBharosaYatra #PhotoshootSarkar #NoMo",12757,569,"['pratyekahodabharosayatra', 'photoshootsarkar', 'nomo']",True,BuMEh8gl7Kl
